Data,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
2020-04-30,1382.0,1443.0,989.0,3014.0,5992.0,1161.0,4093.0,1542.0,11048.0,3583.0,536.0,1079.0,1526.0,5268.0,2126.0,1455.0,4309.0,4367.0,1522.0,450.0,11571.0
2020-05-01,1389.0,495.0,1151.0,3832.0,5407.0,3083.0,6208.0,2437.0,13701.0,1753.0,17.0,1606.0,1304.0,6034.0,1832.0,1488.0,3191.0,4607.0,1303.0,138.0,13232.0
2020-05-02,531.0,453.0,874.0,3652.0,3871.0,2842.0,3274.0,2003.0,13058.0,1593.0,612.0,901.0,1741.0,5911.0,1078.0,748.0,1492.0,1767.0,310.0,182.0,8519.0
2020-05-03,783.0,488.0,907.0,2906.0,4940.0,1135.0,3834.0,1290.0,7155.0,1578.0,0.0,436.0,1516.0,3729.0,1073.0,747.0,1603.0,2691.0,751.0,149.0,7224.0
2020-05-04,409.0,691.0,603.0,4045.0,3352.0,431.0,2381.0,1600.0,7978.0,986.0,253.0,433.0,966.0,3870.0,724.0,315.0,1211.0,1533.0,221.0,171.0,5458.0
2020-05-05,1381.0,575.0,1071.0,2525.0,5739.0,3089.0,4014.0,1530.0,6455.0,1858.0,200.0,591.0,809.0,5238.0,1961.0,815.0,4140.0,4813.0,954.0,213.0,7292.0
2020-05-06,1314.0,627.0,1319.0,3480.0,5486.0,919.0,3587.0,2071.0,14516.0,1781.0,368.0,964.0,1849.0,6741.0,1816.0,1099.0,1693.0,4293.0,1330.0,156.0,8854.0
2020-05-07,1218.0,169.0,1026.0,4477.0,5387.0,2583.0,4446.0,1753.0,15488.0,1980.0,341.0,863.0,1781.0,6527.0,1852.0,1098.0,2696.0,4509.0,1460.0,299.0,10406.0
2020-05-08,1082.0,505.0,1126.0,4374.0,4827.0,890.0,4159.0,2085.0,10993.0,1487.0,265.0,817.0,1720.0,6599.0,1928.0,1155.0,3016.0,4234.0,1435.0,341.0,10737.0
2020-05-09,1087.0,656.0,1091.0,5412.0,5500.0,5482.0,4949.0,1395.0,11478.0,1461.0,189.0,950.0,2058.0,4617.0,1919.0,1111.0,2837.0,4300.0,1351.0,163.0,11165.0
2020-05-10,920.0,483.0,1040.0,4008.0,4271.0,1065.0,4121.0,2396.0,7369.0,2402.0,473.0,713.0,1761.0,4570.0,1756.0,716.0,855.0,3612.0,1349.0,390.0,7408.0
2020-05-11,793.0,350.0,1154.0,4223.0,2982.0,1411.0,2829.0,1492.0,7508.0,1463.0,226.0,448.0,1359.0,3413.0,1338.0,595.0,731.0,1261.0,551.0,230.0,6383.0
2020-05-12,1392.0,834.0,1155.0,2211.0,4559.0,2191.0,3687.0,1345.0,20602.0,1584.0,591.0,362.0,1936.0,4288.0,1755.0,835.0,1883.0,5382.0,1775.0,352.0,8284.0
2020-05-13,1066.0,578.0,1367.0,3117.0,4705.0,1549.0,3547.0,2015.0,10919.0,1436.0,81.0,800.0,2663.0,6717.0,2221.0,1234.0,2974.0,4175.0,1482.0,362.0,8965.0
2020-05-14,1499.0,607.0,1263.0,3568.0,4708.0,2400.0,4285.0,2074.0,14080.0,1990.0,165.0,834.0,2846.0,7894.0,1864.0,1324.0,3146.0,4156.0,1516.0,323.0,11334.0
2020-05-15,1168.0,566.0,1651.0,3606.0,4906.0,3400.0,4682.0,1764.0,12162.0,1511.0,241.0,924.0,2857.0,6825.0,2110.0,1810.0,1792.0,4183.0,1554.0,313.0,10151.0
